advocacy	'ædvәkәsi	n. 拥护, 支持, 鼓吹, 辩护, 辩护术; [法] 辩护, 拥护, 提倡	gre
advocate	'ædvәkeit	n. 提倡者, 拥护者; vt. 主张, 提倡	cet4 cet6 gk gre ielts ky toefl
aegis	'i:dʒis	n. 羊皮盾, 保护, 庇护, 赞助, 支持; [法] 庇护, 保护	gre
aerate	'eiәreit	vt. 使暴露于空气中, 使充满气体; [化] 曝气; 充气; 吹气	gre
aerial	'єәriәl	a. 空中的, 航空的, 空气的, 空想的; n. 天线	cet6 gre ielts ky
aerodynamics	.єәrәudai'næmiks	n. 空气动力学; [化] 空气动力学	toefl
aeronautics	.єәrә'nɒ:tiks	n. 航空学, 飞行术; [机] 航空学	gre
aeroplane	'єәrәplein	n. 飞机; [机] 飞机	cet4 cet6 gk ky
aerospace	'єәrәuspeis	n. 航天空间, 航天技术	cet6
aesthete	'i:sθi:t	n. 审美家, 唯美主义者	gre
aesthetic	i:s'θetik	a. 美学的, 审美的, 有美感的	cet6 gre ielts ky toefl
aesthetical	i:s'θetikәl	a. 美学的, 艺术的, 美的, 审美的	toefl
affable	'æfәbl	a. 和蔼可亲的, 友善的, 亲切的, 慈祥的	gre toefl
affair	ә'fєә	n. 事件, 事务, 恋爱事件	cet4 cet6 gk ky toefl
affairs		n. 事务, 事宜；风流韵事	ielts
affect	ә'fekt	vt. 影响, 感动, 假装, 模仿, 爱好, 倾向于; n. 自觉感情	cet4 cet6 gk ielts ky toefl
affectation	.æfek'teiʃәn	n. 假装, 做作, 矫情; [医] 矫饰, 矫情	gre
affected	ә'fektid	a. 假装的, 做作的, 受影响的	gre toefl
affection	ә'fekʃәn	n. 影响, 病, 喜爱, 情感, 倾向; [医] 疾患, 病变, 病; 感情	cet4 cet6 gk gre ielts ky toefl
affectionate	ә'fekʃәnәt	a. 深情的, 充满情爱的	toefl
affective	ә'fektiv	a. 情感的, 表达感情的; [医] 感情的, 情感的	cet6 toefl
affidavit	.æfi'deivit	n. 宣誓书, 书面陈述; [经] 宣誓, 声明	gre
affiliate	ә'filieit	vt. 使紧密联系, 使附属, 接纳, 收养; vi. 发生联系, 参加	cet6 gre ielts ky toefl
affiliation	ә.fili'eiʃәn	n. 联系, 从属关系; [医] 父权(判定私生儿的父亲)	gre ky
affinity	ә'finiti	n. 吸引, 姻亲关系, 类同; [化] 亲合力; 亲合能; 亲合势; 近似; 类似	gre toefl
affirm	ә'fә:m	v. 断言, 确认	cet6 gre ielts ky toefl
affix	ә'fiks	vt. 使附于, 署名, 粘贴, 盖印于; n. 附加物, 词缀	gre ielts
afflict	ә'flikt	vt. 使苦恼, 折磨	cet6 gre ielts toefl
affliction	ә'flikʃәn	n. 苦恼, 折磨, 苦恼的事由	gre toefl
affluence	'æfluәns	n. 富裕, 丰富, 流注; [医] 丰富, 流入	cet6 gre toefl
affluent	'æfluәnt	a. 丰富的, 富裕的; n. 支流, 富人	cet4 gre ky toefl
afford	ә'fɒ:d	vt. 买得起, 足以, 给予	cet4 cet6 gk ielts ky toefl zk
affordable		[计] 普及型	gre toefl
affront	ә'frʌnt	n. 公开侮辱, 轻蔑; vt. 公开侮辱, 冒犯, 面对	gre
afraid	ә'freid	a. 害怕的, 恐怕的, 遗憾的	gk zk
Africa	'æfrikә	n. 非洲	cet4 gk ielts
African	'æfrikәn	n. 非洲人; a. 非洲的, 非洲人的	cet4 gk ielts
after	'ɑ:ftә	prep. 在...之后, 由于; conj. 在...之后; adv. 后来	gk zk
aftermath	'ɑ:ftәmæθ	n. 结果, 后果; [法] 后果, 结果	gre
afternoon	'ɑ:ftә'nu:n	n. 午后, 下午	gk zk
afterward	'ɑ:ftәwәd	adv. 然后, 后来	cet4 cet6 gk ky
again	ә'gein	adv. 再一次, 又, 到原处	gk zk
against	ә'geinst	prep. 反对, 对着, 倚靠	cet4 gk ky zk
agape	ә'geip	a. 张口发呆的, 目瞪口呆的; adv. 张口发呆地, 目瞪口呆地	gre
age	eidʒ	n. 年龄, 老年, 成年, 寿命, 时代, 时期; v. 变老, 成熟	gk ielts toefl zk
aged	'eidʒid	a. 老的, 陈的, 有...岁的; [化] 老化的; 老化了的; 陈化的; 陈化了的	toefl
agencies		n. 代理；代理处（agency的复数）	ielts
agency	'eidʒәnsi	n. 代理机构, 经销商, 中介; [化] 办事处	cet4 gk ielts ky
agenda	ә'dʒendә	pl. 议程, 日常工作事项; [计] 待议事件	gk gre ielts ky toefl
agent	'eidʒәnt	n. 代理商, 政府代表, 动原, 媒介; [计] 代理程序	cet4 gk ky toefl
agglomerate	ә'glɒmәreit	n. 大团, 大块; a. 成块的, 聚结的; vt. 使成团, 使成块, 使聚结; vi. 成团, 成块, 聚结	gre
aggrandize	ә'grændaiz	vt. 增加, 夸大	gre
aggravate	'ægrәveit	vt. 使恶化, 使更严重, 加重	cet6 gre ielts ky toefl
aggravating	'ægrәveitiŋ	a. 使恶化的, 加重的, 恼人的	toefl
aggregate	'ægrigәt	n. 合计, 总计, 聚集体; a. 合计的, 聚集的; v. 聚集, 集合, 合计达; [计] 聚合体; 聚集	gre ielts toefl
aggregation	ægri'geiʃәn	n. 集合, 聚合, 集合体; [化] 聚集; 聚集作用	toefl
aggression	ә'greʃәn	n. 侵犯, 侵略; [医] 攻击	cet6 gk gre toefl
aggressive	ә'gresiv	a. 侵略的, 挑畔的, 进取的; [法] 侵略的, 爱挑衅的, 行为过火的	cet4 cet6 gk gre ielts ky toefl
aggressiveness		n. (贬)侵略, 侵犯, 寻衅, (褒)敢作敢为, 有进取心, (武器)攻击性, 过分, 放肆	toefl
aggressor	ә'gresә	n. 侵略者, 挑畔者; [法] 侵略者, 攻击者	gre
aggrieve	ә'gri:v	vt. 使委屈, 使悲痛, 侵害; [法] 侵害, 使悲痛, 使委屈	gre
aghast	ә'gɑ:st	a. 惊骇的, 吓呆的	gre toefl
agile	'ædʒail	a. 敏捷的, 灵活的, 机敏的	gre toefl
agility	ә'dʒiliti	n. 敏捷, 灵活, 机敏	gre toefl
agitate	'ædʒiteit	vt. 使摇动, 搅动, 使激动, 使不安; vi. 鼓动, 煽动	gre ky toefl
agitated	'ædʒiteitid	a. (表现出)不安/焦虑的, (被)激烈辩论的, (被)热烈讨论的, 颤抖的; [医] 激越的	gre
agitation	.ædʒi'teiʃәn	n. 激动, 焦虑, 煽动, 搅动, 摇动; [化] 搅拌; 搅拌作用	cet6 ielts toefl
aglow	ә'glәu	a. 发光的, 通红的; adv. 发光地	toefl
agnostic	æg'nɒstik	n. 不可知论者	gre
ago	ә'gәu	adv. 以前	gk zk
agog	ә'gɒg	a. 兴奋着的, 急切的; adv. 急切地, 渴望	gre
agonize	'ægәnaiz	vt. 使极度痛苦, 折磨; vi. 感到痛苦	toefl
agony	'ægәni	n. 极大的痛苦, 挣扎; [医] 濒死苦闷; 剧痛	cet4 cet6 gre ielts ky
agrarian	ә'grєәriәn	a. 土地的, 耕地的; [法] 土地的, 土地所有制的	gre toefl
agree	ә'gri:	vi. 同意, 赞成, 应允, 适合; vt. 承认, 认定, 同意	gk zk
agreeable	ә'griәbl	a. 令人愉快的, 同意的; [医] 佳适的	cet6 gre ielts ky toefl
agreement	ә'gri:mәnt	n. 同意, 合约, 协议; [经] 契约, 协议, 协定	gk ielts zk
agricultural	.ægri'kʌltʃәrәl	a. 农业的; [法] 农业的, 耕作的	gk
agriculture	'ægrikʌltʃә	n. 农业; [机] 农业, 农学	cet4 cet6 gk ielts ky toefl
agronomy	ә'grɒnәmi	n. 农艺学, 农学	gre
ahead	ә'hed	a. 领先的, 预先的, 向前的; adv. 领先, 预先, 向前, 胜于, 在前面, 在将来	gk
aid	eid	n. 帮助, 外援, 助手; vt. 援助, 帮助, 有助于; vi. 帮助; [计] 自动内部诊断	cet4 cet6 gk ky
AIDS	eidz	n. 爱滋病(获得性免疫缺陷综合征); [计] 高级综合数据系统, 先进交互调试系统, 自动图解文档编制系统; 美国决策学学会, 信息自动显示系统, 自动综合调试系统	gk ielts
ail	eil	vt. 使苦恼; vi. 生病, 处境困难; [计] 数组互联逻辑	gre
ailment	'eilmәnt	n. 病痛, 疾病; [医] 疾病	gre toefl
aim	eim	n. 目标, 瞄准, 击中目标的能力; vi. 对准目标, 致力, 打算; vt. 瞄准; [计] 医学文摘索引, 存取隔离机构, 高级信息管理程序, 先进接口模块; 应用接口模块, 医学人工智能, 相联索引法, 异步接口模块; 自动化信息管理, 自动化综合制造, 自动化库存管理	cet4 cet6 gk ielts ky toefl
air	єә	n. 空气, 旋律, 态度; vt. 晾, 使通风, 夸耀	gk ielts toefl zk
airborne	'єәbɒ:n	a. 升空的, 空运的, 空中传播的, 空降的	gre toefl
aircraft	'єәkræft	n. 航空器, 飞机; [机] 航空器	cet4 gk ky toefl
airline	'єәlain	n. 航线, 航线的设备, 航空公司	cet4 gk ky zk
airmail	'єәmeil	n. 航空邮件	gk
airplane	'єәplein	n. 飞机; [机] 飞机	cet4 gk zk
airport	'єәpɒ:t	n. 飞机场; [机] 航空站, 机场	gk ielts zk
airsickness	'єәsiknis	n. 晕机	toefl
airspace	'єәspeis	n. 空域, 空间; [机] 气隙	gk
airtight	'єәtait	a. 气密的, 不透气的, 无懈可击的; [机] 气密, 不透气	gre
aisle	ail	n. 走廊, 侧廊, 过道; [机] 走道	ielts ky
ajar	ә'dʒɑ:	a. 微开的, 半开的, 不和谐的; adv. 微开, 半开, 不协调地	toefl
akin	ә'kin	a. 同类的, 同族的, 同源的	toefl
alabaster	'ælәbɑ:stә	n. 雪花石膏; a. 雪花石膏制的	gre
alacrity	ә'lækrәti	n. 敏捷, 轻快, 乐意	gre
alarm	ә'lɑ:m	n. 惊恐, 警报, 警钟; vt. 使惊恐, 警告; [计] 报警信号	cet4 gk ielts ky toefl
alas	ә'læs	interj. 唉	cet6
Alaska	ә'læskә	n. 阿拉斯加州	ielts
albeit	ɔ:l'bi:it	conj. 尽管, 虽然	gre
albino	æl'bi:nәu	n. 白化病者, 白化体; [医] 白化病患者	gre
album	'ælbәm	n. 粘贴簿, 唱片套; [医] 白色物	cet6 gk ielts ky
alchemy	'ælkimi	n. 炼金术, 魔力; [化] 炼丹术; 炼金术; 金丹术	gre toefl
alcohol	'ælkәhɒl	n. 酒精, 酒; [化] 醇; 乙醇; 酒精	cet4 gk ky
alcoholic	.ælkә'hɒlik	n. 酒鬼, 酒精中毒者; a. 酒精的	gk
alcove	'ælkәuv	n. 凹室, 壁龛, 小亭	gre
alder	'ɒ:ldә	n. 桤木; [机] 赤杨木	toefl
alert	ә'lә:t	a. 警觉的, 灵敏的, 留心的; n. 警报; vt. 使警觉, 通知, 使意识到	cet4 cet6 gre ky toefl
algae	'ælgi:	pl. 藻类, 海藻; [化] 藻类	toefl
algebra	'ældʒibrә	n. 代数学	cet4 cet6 gk toefl
alias	'eiliæs	n. 别名, 化名; adv. 以化名为人所知; [计] 别名; 替换入口	gre
alibi	'ælibai	n. 不在犯罪现场, 托辞; v. 为...辩解	gre
alien	'eiljәn	n. 外国人, 外侨; a. 外国的, 相异的	cet6 ielts ky toefl
alienate	'eiljәneit	vt. 使疏远, 离间, 转让; [法] 转让, 让与, 疏远	gre ielts toefl
alight	ә'lait	vi. 落下, 偶然发现; a. 点着的	toefl
align	ә'lain	vi. 排列, 排成一行, 结盟; vt. 使结盟, 使成一行, 校正	gre
alignment	ә'lainmәnt	n. 队列, 结盟, 校正; [计] 校准; 对齐; 对准	cet6 toefl
alike	ә'laik	a. 相似的, 同样的; adv. 一样, 以同样的方式	cet4 cet6 gk ky toefl
alimentary	.æli'mentәri	a. 饮食的, 供养的; [化] 营养的	gre
alive	ә'laiv	a. 活着的, 活泼的, 敏感的, 热闹的	cet4 cet6 gk ky zk
alkali	'ælkәlai	n. 碱; a. 碱性的	gre toefl
all	ɒ:l	a. 所有的, 全部的, 一切的; adv. 全部, 全然; pron. 全部; n. 全部	gk ielts zk
allay	ә'lei	vt. 使平静, 使缓和	gre
allegation	.æli'geiʃәn	n. 断言, 主张, 申辩; [法] 声明, 事实陈述, 断言	cet6 toefl
allege	ә'ledʒ	vt. 宣称, 主张, 提出, 断言; [法] 断言, 指称, 指证	cet6 gre ielts ky toefl
allegiance	ә'li:dʒәns	n. 忠贞, 效忠	cet6 gre ielts toefl
allegory	'æligәri	n. 寓言	gre toefl
allergic	ә'lә:dʒik	a. 对...过敏的, 极反感的; [医] 变应性的	gk gre ielts
allergy	'ælәdʒi	n. 变应性, 反感, 厌恶; [化] 变态反应; 变应性	gre ielts
alleviate	ә'li:vieit	vt. 减轻, 使缓和	cet6 gre ielts ky toefl
alley	'æli	n. 小路, 巷	gk ielts
alliance	ә'laiәns	n. 联盟, 联合; [法] 同盟, 联盟, 联姻	cet6 ielts ky toefl
allied	ә'laid	a. 联盟的, 联姻的, 联系起来的	cet6 ky
alligator	'æligeitә	n. 短吻鳄; [机] 两栖装甲车	toefl
alliterate	ә'litәreit	v. 用头韵法, 押头韵	gre
alliteration	ә.litә'reiʃәn	n. 头韵; [医] 同音韵错误症	toefl
allocate	'ælәukeit	vt. 分派, 分配; [计] 分配	cet6 gk gre ielts ky toefl
allot	ә'lɒt	vt. 分配, 分摊指定; [经] (按股或按规定)分配, 配(拨)给, 规(派)定	ielts toefl
allow	ә'lau	vt. 允许, 同意给予, 承认; vi. 容许, 猜想; [计] 允许命令	cet4 gk ky zk
allowance	ә'lauәns	n. 津贴, 零用钱, 限额, 折扣, 允许; vt. 定量供应	cet6 gk gre ielts ky
alloy	'ælɒi. ә'lɒi	n. 合金; vt. 将...铸成合金, 减低成色; vi. 合铸	cet4 cet6 ielts ky toefl
allude	ә'lu:d	vi. 暗指, 提及	gre toefl
allure	ә'luә	vt. 引诱, 吸引; n. 魅力, 诱惑力	toefl
alluring	ә'luәriŋ	a. 吸引人的, 诱人的, 迷人的	gre
allusion	ә'lu:ʒәn	n. 提及, 暗指	gre toefl
ally	'ælai. ә'lai	n. 同盟者, 同盟国, 助手; vt. 使联盟, 使联合, 使有关系; vi. 结盟	cet6 ielts ky toefl
almond	'ɑ:mәnd	n. 杏仁; [化] 杏仁	gre
almost	'ɒ:lmәust	adv. 几乎, 差不多	gk zk
alms	ɑ:mz	n. 施舍, 救济金, 救济品	gre
aloft	ә'lɒft	adv. 在高处, 在上	gre toefl
alone	ә'lәun	a. 孤独的, 单独的, 独自的; adv. 独自地	cet4 gk ielts ky toefl zk
along	ә'lɒŋ	adv. 平行地, 向前; prep. 沿着	gk zk
alongside	ә'lɒŋ'said	adv. 在旁边, 靠拢着; prep. 在...旁边, 与...在一起	cet6 gk ielts ky
aloof	ә'lu:f	a. 远离的, 冷淡的; adv. 远离, 冷漠超然地	gre toefl
aloud	ә'laud	adv. 出声地, 大声地	cet4 gk ky zk
alphabet	'ælfәbit	n. 字母; [计] 字母表	cet4 cet6 gk ky
alphabetical	.ælfә'betikәl	a. 依字母顺序的, 字母的	gre ielts
already	ɒ:l'redi	adv. 已经, 早已	gk zk
also	'ɒ:lsәu	adv. 也, 并且, 同样地	gk zk
alter	'ɒ:ltә	v. 改变	cet4 cet6 gre ielts ky toefl
alteration	.ɒ:ltә'reiʃәn	n. 变更, 改动; [医] 变更	cet6 toefl
alternate	'ɒ:ltәnәt	a. 交替的, 轮流的, 间隔的; v. 轮流, (使)交替	cet6 gre ielts ky toefl
alternately	'ɒ:ltәnәtli	adv. 交替地, 间隔地	toefl
alternation	.ɒ:ltә'neiʃәn	n. 交互, 轮流, 间隔; [计] 交替工作	toefl
alternative	ɒ:l'tә:nәtiv	n. 两者择一, 供替代的选择; a. 两者择一的, 供选择的; [计] 选择对象	cet4 cet6 gk ielts ky toefl
although	ɒ:l'ðou	conj. 虽然, 尽管	cet4 gk ky zk
altitude	'æltitju:d	n. 高度, 海拔, 高处; [电] 高度	cet4 cet6 gk ielts ky toefl
altogether	.ɒ:ltә'geðә	adv. 完全地, 总而言之	cet4 gk ky
altruism	'æltruizm	n. 利他主义, 利他	gre toefl
altruistic	.æltru'istik	a. 利他的, 无私心的	gre
aluminium	.ælju'miniәm	n. 铝; a. 铝的	cet4 cet6 gk gre toefl
aluminum	ә'lu:minәm	n. 铝; [化] 铝Al	cet4 ky toefl
alumnus	ә'lʌmnәs	n. 男毕业生, 男校友	toefl
always	'ɒ:lweiz	adv. 总是, 始终	gk zk
AM	æm	be的单数第一人称; [计] 存取管理程序, 寻址方式, 地址标记, 变址数, 调幅, 辅助存储器	gk
amalgam	ә'mælgәm	n. 汞合金, 汞齐; [化] 汞齐; 汞合金	gre
amalgamate	ә'mælgәmeit	v. 使汞齐化, 合并	gre toefl
amass	ә'mæs	vt. 积聚, 堆积	gre toefl
amateur	'æmәtә	n. 业余爱好者, 外行, 爱好者; [电] 业余家	cet6 gk gre ielts ky toefl
amateurish	.æmә'tә:riʃ	a. 业余的, 外行的, 不熟练的	gre
amaze	ә'meiz	vt. 使吃惊	cet4 cet6 gk ielts ky toefl
amazement	ә'meizmәnt	n. 惊愕, 惊异	toefl
amazing	ә'meiziŋ	a. 令人惊异的	gk ielts toefl
ambassador	æm'bæsәdә	n. 大使; [法] 大使, 使节, 代理	cet6 gk ielts ky
ambidextrous	.æmbi'dekstrәs	a. 两手俱利的, 搞两面派的; [医] 两手同利的	gre
ambience	'æmbiәns	n. 周围环境, 气氛	gre toefl
ambient	'æmbiәnt	a. 周围的; n. 周围环境	cet6
ambiguity	.æmbi'gju:iti	n. 不明确, 含糊; [计] 二义性; 多义性	cet6 ielts
ambiguous	æm'bigjuәs	a. 不明确的, 模棱两可的; [法] 意思含糊的, 模棱两可的, 暧昧的	cet6 gk gre ielts ky toefl
ambition	æm'biʃәn	n. 野心, 志向	cet4 cet6 gk ielts ky toefl
ambitious	æm'biʃәs	a. 有野心的, 抱负不凡的, 雄心勃勃的	cet6 ielts ky toefl
ambivalence	æm'bivәlәns	n. 矛盾情绪; [医] 矛盾情绪(两种情感互相冲突)	gre toefl
ambivalent	æm'bivәlәnt	a. 矛盾的, 模棱两可的; [医] 矛盾情绪的	gre toefl
amble	'æmbl	n. 马的缓行步态, 缓行漫步; vi. 马缓行, 从容漫步	gre toefl
ambrosial	æm'brәuzjәl	a. 特别美味的	gre
ambulance	'æmbjulәns	n. 救护车; [医] 救护车	cet4 gk ielts ky
ambulatory	'æmbjulәtәri	a. 步行的, 走动的, 流动的, 非固定的; n. 回廊	gre
ambush	'æmbuʃ	n. 埋伏, 伏兵, 伏击; vt. 埋伏, 伏击; vi. 埋伏	gre toefl
ameliorate	ә'mi:ljәreit	v. 改善, 改良, 改进	gre
amenable	ә'mi:nәbl	a. 服从的, 会接纳的, 有义务的; [法] 服从的, 有责任的, 有服从义务的	gre toefl
amend	ә'mend	vt. 修改, 改善, 改良; vi. 改过自新	gre ielts ky toefl
amendment	ә'mendmәnt	n. 修订, 改善, 改良, 改正; [化] 调理剂; 修正	gre toefl
amends	ә'mendz	n. 赔偿; [经] 赔偿	cet6 ielts
amenity	ә'mi:niti	n. 便利设施, 适意, 礼仪; [法] 舒适, 方便, 优雅	gre toefl
America	ә'merikә	n. 美洲, 美国	gk ielts zk
American	ә'merikәn	n. 美国人; a. 美国的, 美洲的	gk ielts zk
amethyst	'æmiθist	n. 紫水晶, 紫蓝色宝石; [化] 紫石英; 紫水晶; 紫晶	gre
amiable	'eimjәbl	a. 亲切的, 和蔼可亲的; [法] 亲和的, 和蔼可亲的	gre ky toefl
amicable	'æmikәbl	a. 友善的, 友好的; [法] 友好的, 和睦的, 温和的	gre toefl
amid	ә'mid	prep. 在其间, 在其中; [经] 在...中	cet6 ielts ky toefl
amidst	ә'midst	prep. 在...当中	ielts
amiss	ә'mis	a. 有毛病的, 出差错的; adv. 错误地, 不顺当, 有缺陷地	gre
amity	'æmiti	n. 友好, 亲善关系	gre
ammunition	.æmju'niʃәn	n. 军火, 弹药; [机] 弹药	ielts
amnesia	æm'ni:zjә	n. 健忘症, 记忆缺失; [医] 记忆缺失, 遗忘[症]	gre toefl
amnesty	'æmnisti	n. 大赦, 赦免	gre toefl
among	ә'mʌŋ	prep. 在...之中	gk zk
amongst	ә'mʌŋst	prep. 在...当中, 在...之间, 在...之中	cet4
amoral	ei'mɒrәl	a. 不属于道德范畴的, 无从区分是非的	gre
amorphous	ә'mɒ:fәs	a. 无定形的, 无组织的; [化] 非晶形的; 无定形的	gre
amortize	ә'mɒ:taiz	vt. 摊还, 摊销, 分期偿还; [法] 把不动产让与, 转让, 分期偿还	gre
amount	ә'maunt	n. 总数, 总额; vi. 总计, 等同	cet4 gk ielts ky toefl
ampere	'æmpєә	n. 安培; [化] 安培	cet4 cet6
amphibian	æm'fibiәn	a. 两栖类的, 水陆两用的; n. 两栖动物, 水旱两生植物, 水陆两用飞机	gre ielts
ample	'æmpl	a. 大量的, 充足的, 丰富的	cet6 gk gre ielts ky toefl
amplification	.æmplifi'keiʃәn	n. 扩大, 放大; [化] 放大; 放大作用	toefl
amplifier	'æmplifaiә	n. 扩大的人(物), 放大器, 扩音器; [计] 放大器	ky
amplify	'æmplifai	vt. 增强, 放大, 扩大, 详述; vi. 引伸	cet4 cet6 gre ielts ky toefl
amplitude	'æmplitju:d	n. 广阔, 充足, 幅度; [化] 振幅	cet6 gre
amputate	'æmpjuteit	vt. 切断, 删除	gre
amulet	'æmjulit	n. 护身符	gre
amuse	ә'mju:z	vt. 消遣, 娱乐, 使发笑	cet4 cet6 gk gre ielts ky
amusement	ә'mju:zmәnt	n. 兴味, 娱乐, 消遣; [法] 娱乐, 娱乐活动	cet6 gk
anachronistic	ә.nækrә'nistik	a. 时代错误的	gre
anaerobic	.ænєә'rәubik	a. 厌氧的, 在缺氧情况下生活的; [化] 厌氧的	gre
anagram	'ænәgræm	n. 回文构词法	gre
analgesia	.ænæl'dʒi:zjә	n. 止痛, 痛觉缺失; [医] 痛觉缺失, 无痛法, 止痛法	gre
analgesic	.ænæl'dʒi:zik	a. 止痛的, 痛觉缺失的; n. 止痛剂	gre
analogous	ә'nælәgәs	a. 类似的, 相似的; [医] 类似的, 类同的	cet6 gre toefl
analogue	'ænәlɒg	n. 类似物, 相似情况; [医] 类似物, 同型物, 相似器官, 同功异质体	cet6 ky
analogy	ә'nælәdʒi	n. 相似, 类似; [计] 模拟	cet6 gre ielts ky toefl
analyse	'ænәlaiz	vt. 分析, 细察, 分解; [经] 分析	cet4 cet6 ky
analysis	ә'nælәsis	n. 分析; [计] 分析机; 分析员; 分析; 分析程序	cet4 cet6 gk ielts ky toefl
analyst	'ænәlist	n. 分析者, 精神分析学家; [化] 分析员; 化验员	cet6
analytic	.ænә'litik	a. 分析的, 善于分析的, 解析的; [医] 分析的	cet6 ky
analytical	.ænә'litikl	a. 分析的, 善于分析的, 解析的; [机] 分析的	cet6 ielts
analyze	'ænәlaiz	vt. 分析, 细察, 分解; [机] 分析	cet4 gk gre toefl
anarchist	'ænәkist	n. 无政府主义者; [法] 无政府主义者	gre toefl
anarchy	'ænәki	n. 无政府状态, 政治混乱; [法] 混乱, 无秩序, 无政府状态	gre
anathema	ә'næθәmә	n. 令人厌恶的人, 强烈的遣责, 诅咒, 咒逐, 革出教门	gre
anatomical	.ænә'tɒmikl	a. 解剖的, 解剖学的, 构造上的; [医] 解剖学的	gre
anatomy	ә'nætәmi	n. 剖析, 解剖学, 骨骼, 结构; [医] 解剖学, 解剖	toefl
ancestor	'ænsestә	n. 祖先, 祖宗	cet4 cet6 gk gre ielts ky toefl
ancestral	æn'sestrәl	a. 祖先的, 祖传的; [法] 祖先的, 祖传的	toefl
ancestry	'ænsestri	n. 祖先, 世系, 名门出身	gre toefl
anchor	'æŋkә	n. 锚; vt. 抛锚停泊, 使固定; [计] 锚	cet4 cet6 gre ielts ky
ancient	'einʃәnt	a. 古代的, 古老的, 年老的, 旧的	cet4 cet6 gk ielts ky zk
ancillary	æn'silәri	a. 从属的, 辅助的, 副的; [经] 辅助的, 附属的, 助手	gre
and	ænd	conj. 和, 与; [计] 与	gk zk
anecdotal	,ænek'dәutl	a. 轶事的, 爱谈奇闻轶事的, 多轶事的	toefl
anecdote	'ænikdәut	n. 轶事, 奇闻	gk gre ielts ky toefl
anemia	ә'ni:miә	n. 贫血, 贫血症, 无活力; [医] 贫血	gre ky
anemic	ә'ni:mik	a. 贫血的, 患贫血症的, 无活力的; [医] 贫血的	gre
anesthesia	.ænis'θi:ziә	n. 麻醉, 麻木; [化] 麻醉; 失去知觉	toefl
